n°,id,symbole,nom
62,8762,NFLX.RTH,"Netflix, Inc."
63,8763,WDS,Woodside Energy Group LTD.-ADR
64,8764,RXO,RXO Inc.
65,8765,BAM,Brookfield Asset Management Ltd
66,8766,CSCO.RTH,Cisco Systems Inc
67,8767,C.RTH,Citigroup
68,8768,JD.RTH,JD.com-ADR
69,8769,GM.RTH,General Motors Co
70,8770,MRK.RTH,Merck & Co.
71,8771,GS.RTH,Goldman Sachs Group Inc
72,8772,HD.RTH,Home Depot Inc
73,8773,UNH.RTH,UnitedHealth
74,8774,AXP.RTH,American Express CO
75,8775,IPO56.l,IPO56
76,8776,IPO57.l,IPO57
77,8777,IPO58.l,IPO58
78,8778,IPO59.l,IPO59
79,8779,IPO60.l,IPO60
80,8780,AZPN,Aspen Technology Inc
81,8781,USEA,United Maritime Corp
82,8782,CHRD, Chord Energy Corporation
83,8783,FIP,FTAI Infrastructure LLC
84,8784,MURA,Mural Oncology Plc
85,8785,INBX,Inhibrx Biosciences Inc
86,8786,WAY,Waystar Holding Corp
87,8787,SPYtest,SPYtest
88,8788,FUSN.CVR,Fusion Pharmaceuticals Inc CVR Payment (Acquired)
89,8789,INBX.CVR,Inhibrx Inc CVR Payment (Acquired)
90,8790,TEM.US,Tempus AI Inc
91,8791,TLX,Telix Pharmaceuticals Limited
92,8792,GRAL,Grail Inc
93,8793,TECX.CVR,Tectonic Therapeutic Inc Merger CVR
94,8794,SUNS,Sunrise Realty Trust Inc
95,8795,XLKS.L,Invesco Technology S&P US Select Sector UCITS ETF
96,8796,WTEC.L,SS SPDR MSCI World Technology UCITS ETF
97,8797,IUIT.L,iShares S&P 500 Information Technology Sector UCITS ETF USD (Acc)
98,8798,FDIU.L,First Trust Dow Jones International Internet ETF Class A USD (EUR)
99,8799,MWOT.DE,Amundi Russell 1000 Growth UCITS ETF Acc
100,8800,SNREY,Sunrise Communications AG
101,8801,PSTX.CVR,Poseida Therapeutics Inc Merger CVR
102,8802,VRM,Vroom Inc
103,8803,SFD,Smithfield Foods Inc
104,8804,SNDK,Sandisk Corp/DE
105,8805,HLN,Haleon PLC-ADR
106,8806,PSTH_LIQU,Pershing Square Tontine Holdings Ltd-SPAC
107,8807,APE.US,AMC pref
108,8808,ABMD.RIGHT,ABMD Merger 
109,8809,ILSUSD_old,CA56
110,8810,VLTO,Veralto Corp
111,8811,KLG,WK Kellogg Co
112,8812,VSTS,Vestis Corp
113,8813,ALTM,Arcadium Lithium Plc
114,8814,RBRK,Rubrik Inc
115,8815,LOAR,Loar Holdings Inc
116,8816,VIK,Viking Holdings Ltd
117,8817,GGL,Games Global Ltd
118,8818,NVL,Novelis Inc
119,8819,ZK.US,ZEEKR Intelligent Technology Holding Limited
120,8820,LB,LandBridge Company LLC
121,8821,TBN,Tamboran Resources Corporation
122,8822,SEG,Seaport Entertainment Group In
123,8823,AMTM,Amentum Holdings Inc
124,8824,CURB,Curbline Properties Corp
125,8825,SOBO,South Bow Corp
126,8826,KLC,Kindercare Learning Cos Inc
127,8827,MOOV,Moove Lubricants Holdings
128,8828,GEAR,Revelyst Inc
129,8829,VG,Venture Global Inc
130,8830,8830,8830
131,8831,8831,8831
132,8832,8832,8832
133,8833,8833,8833
134,8834,EPAM,EPAM Systems Inc.
135,8835,8835,8835
136,8836,NDAQ,Nasdaq Inc.
137,8837,8837,8837
138,8838,LBRDK,Liberty Broadband Corporation
139,8839,BEKE,KE Holdings Inc.-ADR
140,8840,ARES,Ares Management Corporation
141,8841,ICLR,ICON Public Limited Company
142,8842,FOX.US,Fox Corporation
143,8843,TDY,Teledyne Technologies Incorporated
144,8844,XELAP,Exela Technologies Pref
145,8845,ROL,Rollins Inc.
146,8846,LU,Lufax Holding Ltd-ADR
147,8847,ACGL,Arch Capital Group Ltd.
148,8848,NDSN,Nordson Corporation
149,8849,PCTY,Paylocity Holding Corporation
150,8850,8850,8850
151,8851,DOCN,DigitalOcean Holdings Inc.
152,8852,CBOE,Cboe Global Markets Inc.
153,8853,MORN,Morningstar Inc.
154,8854,8854,8854
155,8855,EQH,Equitable Holdings Inc.
156,8856,GGG,Graco Inc.
157,8857,TS,Tenaris S.A.-ADR
158,8858,DOCS,Doximity Inc.
159,8859,OPEN,Opendoor Technologies Inc
160,8860,CSL,Carlisle Companies Incorporated
161,8861,GXO,GXO Logistics Inc.
162,8862,EWBC,East West Bancorp Inc.
163,8863,BKI,Black Knight Inc.
164,8864,SITE,SiteOne Landscape Supply Inc.
165,8865,CABO,Cable One Inc.
166,8866,XLRN,Acceleron Pharma Inc.
167,8867,VRT,Vertiv Holdings Co
168,8868,CNXC,Concentrix Corporation
169,8869,TPL,Texas Pacific Land Corporation
170,8870,G.US,Genpact Limited
171,8871,OSH,Oak Street Health Inc.
172,8872,8872,8872
173,8873,DAVA,Endava plc-ADR
174,8874,WMS,Advanced Drainage Systems Inc.
175,8875,BLD,TopBuild Corp.
176,8876,DLB,Dolby Laboratories Inc.
177,8877,ATR,AptarGroup Inc.
178,8878,ZLAB,Zai Lab Limited-ADR
179,8879,CFR,Cullen/Frost Bankers Inc.
180,8880,OGN.US,Organon & Co.
181,8881,8881,8881
182,8882,MEDP,Medpace Holdings Inc.
183,8883,LEGN,Legend Biotech Corporation-ADR
184,8884,FCNCA,First Citizens BancShares Inc.
185,8885,HLI,Houlihan Lokey Inc.
186,8886,MP,MP Materials Corp.
187,8887,FOXF,Fox Factory Holding Corp.
188,8888,PNFP,Pinnacle Financial Partners Inc.
189,8889,PNW,Pinnacle West Capital Corporation
190,8890,WWD,Woodward Inc.
191,8891,BL,BlackLine Inc.
192,8892,VICR,Vicor Corporation
193,8893,SNV,Synovus Financial Corp.
194,8894,IAA,IAA Inc.
195,8895,RCM,R1 RCM Inc.
196,8896,SPT,Sprout Social Inc.
197,8897,RGLD,Royal Gold Inc.
198,8898,TNET,TriNet Group Inc.
199,8899,OGE,OGE Energy Corp.
200,8900,PB,Prosperity Bancshares Inc.
