n°,id,symbole,nom
180,9980,MRC.US,Mrc Global Inc
181,9981,ATEX,Anterix Inc
182,9982,ETD,Ethan Allen Interiors Inc
183,9983,LOCO,El Pollo Loco Holdings Inc
184,9984,ADEA,Adeia Inc
185,9985,RNST,Renasant Corporation
186,9986,WABC,Westamerica Bancorporation
187,9987,WPP,WPP plc
188,9988,BCYC,Bicycle Therapeutics plc
189,9989,SANA,Sana Biotechnology Inc
190,9990,MDXG,Mimedx Group Inc
191,9991,EVLO,Evelo Biosciences Inc
192,9992,CHCO,City Holding Company
193,9993,ACRE,Ares Commercial Real Estate Corporation
194,9994,ASIX,Advansix Inc
195,9995,PAX,Patria Investments Limited
196,9996,AMPL,Amplitude Inc
197,9997,CNDA,Concord Acquisition Corp II
198,9998,MERC,Mercer International Inc
199,9999,AVPT,Avepoint Inc
200,10000,DEWA.AE,Dubai Electricity and Water Authority PJSC
